,id,coord,name,population_density60,population_density25,population_density15,born_immunity_integrity,attained_immunity_debuff,healthy_eater,smoker,drinker,infected,quarantined,dead
18891,18892,"(48, 66)",R. V,True,False,False,100,0,False,False,True,0,0,0
18892,18893,"(150, 88)",J. K,True,False,False,90,0,True,False,True,0,0,0
18893,18894,"(86, 112)",O. Z,True,False,False,100,0,True,False,True,0,0,0
18894,18895,"(13, 78)",G. I,False,False,True,100,0,False,False,False,0,0,0
18895,18896,"(160, 50)",G. X,False,False,True,100,0,False,False,True,0,0,0
18896,18897,"(126, 130)",K. P,True,False,False,100,0,True,False,True,0,0,0
18897,18898,"(134, 123)",D. D,True,False,False,100,0,True,False,True,0,0,0
18898,18899,"(44, 148)",M. D,False,True,False,100,0,False,False,True,0,0,0
18899,18900,"(26, 70)",G. U,False,True,False,100,0,False,False,False,0,0,0
18900,18901,"(87, 118)",J. S,True,False,False,100,0,True,False,True,0,0,0
18901,18902,"(109, 21)",C. M,False,True,False,100,0,False,False,True,0,0,0
18902,18903,"(144, 88)",O. M,True,False,False,100,0,True,False,False,0,0,0
18903,18904,"(137, 98)",E. E,True,False,False,100,0,False,True,True,0,0,0
18904,18905,"(104, 138)",F. I,True,False,False,100,0,False,False,True,0,0,0
18905,18906,"(91, 149)",K. U,True,False,False,100,0,False,False,False,0,0,0
18906,18907,"(59, 87)",B. T,True,False,False,89,0,True,False,False,0,0,0
18907,18908,"(40, 66)",L. C,True,False,False,100,0,False,False,False,0,0,0
18908,18909,"(167, 66)",Q. O,False,False,True,100,0,False,True,False,0,0,0
18909,18910,"(95, 79)",A. B,True,False,False,100,0,True,False,True,0,0,0
18910,18911,"(33, 67)",D. B,False,True,False,100,0,True,False,True,0,0,0
18911,18912,"(155, 93)",A. B,False,True,False,100,0,False,False,False,0,0,0
18912,18913,"(148, 144)",N. Q,False,True,False,100,0,False,False,True,0,0,0
18913,18914,"(91, 143)",T. R,True,False,False,100,0,False,False,True,0,0,0
18914,18915,"(141, 92)",F. P,True,False,False,100,0,False,True,True,0,0,0
18915,18916,"(101, 127)",D. A,True,False,False,100,0,False,False,False,0,0,0
18916,18917,"(103, 71)",U. M,True,False,False,100,0,False,False,False,0,0,0
18917,18918,"(96, 65)",G. D,True,False,False,100,0,True,False,True,0,0,0
18918,18919,"(54, 164)",J. F,False,False,True,100,0,True,False,True,0,0,0
18919,18920,"(146, 33)",G. H,False,False,True,100,0,False,False,False,0,0,0
18920,18921,"(109, 10)",U. K,False,False,True,100,0,True,False,False,0,0,0
18921,18922,"(100, 163)",Q. B,False,True,False,100,0,True,True,False,0,0,0
18922,18923,"(71, 78)",O. D,True,False,False,100,0,False,False,False,0,0,0
18923,18924,"(75, 100)",I. B,True,False,False,100,0,True,False,True,0,0,0
18924,18925,"(126, 143)",R. O,True,False,False,100,0,False,True,True,0,0,0
18925,18926,"(129, 107)",T. U,True,False,False,100,0,True,False,False,0,0,0
18926,18927,"(124, 151)",D. W,False,True,False,64,0,False,False,False,0,0,0
18927,18928,"(57, 92)",E. M,True,False,False,100,0,False,False,False,0,0,0
18928,18929,"(127, 59)",S. J,True,False,False,100,0,True,False,False,0,0,0
18929,18930,"(151, 129)",G. F,False,True,False,100,0,False,False,False,0,0,0
18930,18931,"(116, 84)",Z. I,True,False,False,85,0,False,False,True,0,0,0
18931,18932,"(137, 40)",C. J,False,True,False,100,0,False,False,True,0,0,0
18932,18933,"(107, 62)",H. V,True,False,False,100,0,False,False,False,0,0,0
18933,18934,"(70, 172)",X. Y,False,False,True,100,0,True,False,True,0,0,0
18934,18935,"(75, 126)",J. E,True,False,False,100,0,True,False,False,0,0,0
18935,18936,"(120, 123)",Z. E,True,False,False,100,0,False,False,True,0,0,0
18936,18937,"(103, 171)",O. X,False,False,True,100,0,False,False,True,0,0,0
18937,18938,"(142, 140)",S. A,False,True,False,100,0,False,False,True,0,0,0
18938,18939,"(55, 26)",J. A,False,True,False,96,0,False,False,False,0,0,0
18939,18940,"(92, 45)",G. U,True,False,False,100,0,False,False,False,0,0,0
18940,18941,"(71, 59)",R. K,True,False,False,100,0,False,False,False,0,0,0
18941,18942,"(148, 120)",R. L,False,True,False,100,0,False,False,True,0,0,0
18942,18943,"(137, 67)",W. X,True,False,False,100,0,False,False,False,0,0,0
18943,18944,"(83, 27)",M. C,False,True,False,100,0,False,False,False,0,0,0
18944,18945,"(45, 100)",N. T,True,False,False,100,0,True,False,True,0,0,0
18945,18946,"(27, 80)",W. N,False,True,False,100,0,True,False,False,0,0,0
18946,18947,"(38, 148)",M. U,False,False,True,100,0,False,False,False,0,0,0
18947,18948,"(109, 138)",O. L,True,False,False,100,0,True,False,False,0,0,0
18948,18949,"(84, 110)",M. X,True,False,False,100,0,False,False,False,0,0,0
18949,18950,"(55, 142)",E. W,True,False,False,100,0,False,False,True,0,0,0
18950,18951,"(49, 82)",E. S,True,False,False,100,0,False,False,True,0,0,0
18951,18952,"(139, 107)",P. D,True,False,False,100,0,False,False,False,0,0,0
18952,18953,"(109, 83)",I. K,True,False,False,100,0,False,False,True,0,0,0
18953,18954,"(34, 51)",Y. R,False,True,False,100,0,True,False,True,0,0,0
18954,18955,"(150, 72)",W. F,True,False,False,100,0,True,False,True,0,0,0
18955,18956,"(169, 81)",F. E,False,False,True,100,0,False,False,True,0,0,0
18956,18957,"(92, 154)",A. L,True,False,False,85,0,False,False,False,0,0,0
18957,18958,"(145, 56)",W. H,False,True,False,100,0,False,False,False,0,0,0
18958,18959,"(80, 136)",J. J,True,False,False,100,0,False,False,True,0,0,0
18959,18960,"(173, 105)",J. W,False,False,True,100,0,False,False,False,0,0,0
18960,18961,"(31, 117)",T. Z,False,True,False,100,0,False,False,True,0,0,0
18961,18962,"(105, 41)",L. W,True,False,False,98,0,False,False,True,0,0,0
18962,18963,"(51, 57)",M. M,True,False,False,100,0,False,False,False,0,0,0
18963,18964,"(87, 140)",A. S,True,False,False,100,0,False,False,False,0,0,0
18964,18965,"(17, 77)",U. A,False,True,False,100,0,False,False,True,0,0,0
18965,18966,"(146, 136)",N. R,False,True,False,85,0,False,False,True,0,0,0
18966,18967,"(58, 150)",E. D,False,True,False,100,0,False,False,False,0,0,0
18967,18968,"(74, 57)",R. I,True,False,False,100,0,True,False,True,0,0,0
18968,18969,"(132, 151)",T. E,False,True,False,100,0,False,False,True,0,0,0
18969,18970,"(85, 16)",D. S,False,True,False,100,0,False,False,False,0,0,0
18970,18971,"(97, 76)",Q. U,True,False,False,100,0,False,False,True,0,0,0
18971,18972,"(129, 23)",R. R,False,False,True,85,0,True,False,True,0,0,0
18972,18973,"(170, 80)",P. K,False,False,True,100,0,False,False,False,0,0,0
18973,18974,"(57, 20)",T. X,False,False,True,100,0,True,False,True,0,0,0
18974,18975,"(130, 100)",H. I,True,False,False,100,0,False,False,True,0,0,0
18975,18976,"(90, 84)",S. W,True,False,False,100,0,True,False,False,0,0,0
18976,18977,"(107, 146)",I. V,True,False,False,100,0,False,False,True,0,0,0
18977,18978,"(111, 165)",Y. S,False,True,False,100,0,False,False,False,0,0,0
18978,18979,"(130, 30)",A. K,False,True,False,100,0,True,False,False,0,0,0
18979,18980,"(103, 90)",J. M,True,False,False,100,0,False,True,False,0,0,0
18980,18981,"(108, 174)",S. O,False,False,True,100,0,True,False,False,0,0,0
18981,18982,"(140, 103)",P. M,True,False,False,100,0,False,False,False,0,0,0
18982,18983,"(136, 140)",X. U,False,True,False,100,0,False,False,True,0,0,0
18983,18984,"(84, 37)",S. U,True,False,False,100,0,False,False,False,0,0,0
18984,18985,"(17, 58)",C. O,False,False,True,100,0,False,False,True,0,0,0
18985,18986,"(52, 28)",Y. W,False,True,False,100,0,False,False,True,0,0,0
18986,18987,"(51, 132)",V. E,True,False,False,100,0,True,False,True,0,0,0
18987,18988,"(140, 127)",Z. K,True,False,False,100,0,False,False,False,0,0,0
18988,18989,"(114, 105)",G. B,True,False,False,100,0,False,True,True,0,0,0
18989,18990,"(55, 64)",P. M,True,False,False,100,0,True,False,False,0,0,0
18990,18991,"(171, 121)",R. Z,False,False,True,100,0,True,False,True,0,0,0
18991,18992,"(150, 144)",D. E,False,False,True,100,0,False,False,True,0,0,0
18992,18993,"(138, 153)",V. Q,False,True,False,100,0,True,False,True,0,0,0
18993,18994,"(130, 146)",Y. C,False,True,False,100,0,False,False,True,0,0,0
18994,18995,"(92, 31)",C. E,True,False,False,100,0,False,True,False,0,0,0
18995,18996,"(59, 122)",F. L,True,False,False,100,0,False,False,True,0,0,0
18996,18997,"(154, 98)",U. O,True,False,False,100,0,True,False,False,0,0,0
18997,18998,"(100, 170)",E. U,False,False,True,100,0,False,False,True,0,0,0
18998,18999,"(62, 37)",I. R,False,True,False,100,0,False,False,False,0,0,0
18999,19000,"(66, 69)",R. G,True,False,False,100,0,False,False,True,0,0,0
19000,19001,"(82, 36)",R. U,True,False,False,100,0,False,False,False,0,0,0
19001,19002,"(129, 65)",I. E,True,False,False,100,0,True,False,False,0,0,0
19002,19003,"(77, 155)",Q. V,False,True,False,100,0,False,False,False,0,0,0
19003,19004,"(124, 118)",Z. Q,True,False,False,100,0,True,False,True,0,0,0
19004,19005,"(90, 71)",E. M,True,False,False,100,0,False,False,False,0,0,0
19005,19006,"(128, 134)",O. D,True,False,False,100,0,False,False,True,0,0,0
19006,19007,"(138, 35)",U. N,False,True,False,100,0,True,False,True,0,0,0
19007,19008,"(40, 46)",N. Q,False,True,False,100,0,False,False,True,0,0,0
19008,19009,"(107, 158)",J. A,False,True,False,100,0,True,False,True,0,0,0
19009,19010,"(168, 104)",F. P,False,False,True,100,0,False,False,False,0,0,0
19010,19011,"(157, 122)",K. W,False,True,False,100,0,True,False,True,0,0,0
19011,19012,"(64, 87)",C. N,True,False,False,100,0,False,True,False,0,0,0
19012,19013,"(148, 82)",L. G,True,False,False,100,0,False,False,False,0,0,0
19013,19014,"(72, 106)",Q. X,True,False,False,100,0,True,False,True,0,0,0
19014,19015,"(63, 128)",X. M,True,False,False,100,0,False,False,False,0,0,0
19015,19016,"(105, 85)",T. S,True,False,False,100,0,False,False,False,0,0,0
19016,19017,"(46, 133)",B. Q,True,False,False,100,0,True,False,False,0,0,0
19017,19018,"(120, 92)",N. N,True,False,False,100,0,True,False,True,0,0,0
19018,19019,"(62, 166)",D. D,False,False,True,100,0,False,False,True,0,0,0
19019,19020,"(140, 41)",W. G,False,True,False,100,0,True,True,True,0,0,0
19020,19021,"(113, 31)",R. R,False,True,False,100,0,True,False,False,0,0,0
19021,19022,"(120, 78)",D. E,True,False,False,100,0,False,False,False,0,0,0
19022,19023,"(86, 125)",U. K,True,False,False,100,0,False,False,True,0,0,0
19023,19024,"(28, 50)",B. E,False,False,True,87,0,True,False,True,0,0,0
19024,19025,"(111, 127)",C. N,True,False,False,91,0,True,False,True,0,0,0
19025,19026,"(143, 95)",D. I,True,False,False,100,0,False,False,True,0,0,0
19026,19027,"(90, 69)",X. L,True,False,False,100,0,True,False,True,0,0,0
19027,19028,"(140, 118)",K. X,True,False,False,99,0,True,False,True,0,0,0
19028,19029,"(46, 138)",C. B,False,True,False,100,0,True,True,False,0,0,0
19029,19030,"(85, 115)",I. M,True,False,False,97,0,False,False,True,0,0,0
19030,19031,"(173, 109)",W. T,False,False,True,100,0,False,False,True,0,0,0
19031,19032,"(30, 139)",J. A,False,False,True,100,0,False,True,True,0,0,0
19032,19033,"(69, 98)",N. M,True,False,False,100,0,False,False,False,0,0,0
19033,19034,"(65, 15)",A. M,False,False,True,100,0,False,False,True,0,0,0
19034,19035,"(34, 101)",J. J,True,False,False,100,0,False,False,False,0,0,0
19035,19036,"(122, 136)",C. B,True,False,False,100,0,False,False,True,0,0,0
19036,19037,"(115, 136)",H. H,True,False,False,100,0,False,False,True,0,0,0
19037,19038,"(151, 44)",E. V,False,True,False,100,0,False,False,False,0,0,0
19038,19039,"(55, 57)",I. E,True,False,False,100,0,False,False,True,0,0,0
19039,19040,"(51, 91)",D. Z,True,False,False,100,0,True,False,True,0,0,0
19040,19041,"(81, 15)",L. I,False,False,True,100,0,False,True,True,0,0,0
19041,19042,"(139, 31)",H. F,False,False,True,100,0,False,False,True,0,0,0
19042,19043,"(57, 41)",N. P,True,False,False,100,0,False,False,True,0,0,0
19043,19044,"(34, 144)",O. R,False,False,True,100,0,False,False,True,0,0,0
19044,19045,"(153, 91)",E. S,True,False,False,100,0,False,False,True,0,0,0
19045,19046,"(128, 57)",J. V,True,False,False,100,0,False,False,True,0,0,0
19046,19047,"(136, 73)",L. V,True,False,False,100,0,False,False,True,0,0,0
19047,19048,"(108, 152)",U. M,True,False,False,100,0,False,False,True,0,0,0
19048,19049,"(84, 10)",K. M,False,False,True,65,0,False,True,True,0,0,0
19049,19050,"(105, 83)",Y. G,True,False,False,100,0,False,False,False,0,0,0
19050,19051,"(100, 45)",K. X,True,False,False,100,0,False,False,False,0,0,0
19051,19052,"(48, 136)",K. V,True,False,False,100,0,True,False,True,0,0,0
19052,19053,"(115, 160)",L. T,False,True,False,100,0,False,False,False,0,0,0
19053,19054,"(49, 112)",U. M,True,False,False,100,0,True,False,True,0,0,0
19054,19055,"(80, 67)",D. O,True,False,False,94,0,False,False,False,0,0,0
19055,19056,"(146, 104)",T. U,True,False,False,87,0,False,False,True,0,0,0
19056,19057,"(163, 126)",Y. E,False,False,True,100,0,False,False,False,0,0,0
19057,19058,"(75, 151)",F. U,True,False,False,92,0,True,True,False,0,0,0
19058,19059,"(116, 35)",K. X,True,False,False,95,0,False,False,True,0,0,0
19059,19060,"(107, 69)",G. Z,True,False,False,65,0,False,False,True,0,0,0
19060,19061,"(74, 75)",N. D,True,False,False,100,0,False,False,True,0,0,0
19061,19062,"(64, 54)",P. E,True,False,False,86,0,True,False,False,0,0,0
19062,19063,"(98, 158)",H. I,False,True,False,100,0,False,False,False,0,0,0
19063,19064,"(94, 132)",F. D,True,False,False,95,0,False,False,True,0,0,0
19064,19065,"(55, 139)",D. X,True,False,False,100,0,True,False,False,0,0,0
19065,19066,"(67, 155)",Z. B,False,True,False,100,0,True,True,True,0,0,0
19066,19067,"(147, 146)",Y. C,False,False,True,100,0,False,False,True,0,0,0
19067,19068,"(146, 39)",Z. F,False,True,False,100,0,False,False,False,0,0,0
19068,19069,"(51, 121)",M. P,True,False,False,100,0,False,False,True,0,0,0
19069,19070,"(113, 68)",E. S,True,False,False,100,0,False,False,False,0,0,0
19070,19071,"(78, 57)",L. P,True,False,False,100,0,True,False,True,0,0,0
19071,19072,"(20, 66)",D. M,False,False,True,87,0,False,False,False,0,0,0
19072,19073,"(93, 107)",G. T,True,False,False,88,0,False,False,True,0,0,0
19073,19074,"(125, 140)",C. P,True,False,False,93,0,True,False,False,0,0,0
19074,19075,"(125, 47)",V. V,True,False,False,100,0,False,False,False,0,0,0
19075,19076,"(35, 63)",W. E,False,True,False,100,0,False,False,False,0,0,0
19076,19077,"(136, 112)",L. A,True,False,False,100,0,False,False,False,0,0,0
19077,19078,"(162, 82)",R. P,False,True,False,52,0,True,False,False,0,0,0
19078,19079,"(142, 70)",V. E,True,False,False,94,0,False,False,False,0,0,0
19079,19080,"(135, 140)",H. T,False,True,False,100,0,True,False,False,0,0,0
19080,19081,"(93, 134)",G. W,True,False,False,100,0,True,False,True,0,0,0
19081,19082,"(136, 92)",D. L,True,False,False,100,0,False,False,False,0,0,0
19082,19083,"(141, 66)",X. E,True,False,False,100,0,False,True,True,0,0,0
19083,19084,"(142, 149)",A. J,False,True,False,100,0,False,False,False,0,0,0
19084,19085,"(101, 163)",H. Q,False,True,False,100,0,False,False,True,0,0,0
19085,19086,"(130, 50)",L. K,True,False,False,100,0,True,False,True,0,0,0
19086,19087,"(111, 63)",J. N,True,False,False,100,0,False,False,False,0,0,0
19087,19088,"(36, 125)",U. C,False,True,False,100,0,False,False,True,0,0,0
19088,19089,"(16, 115)",L. K,False,False,True,100,0,False,False,False,0,0,0
19089,19090,"(151, 140)",F. N,False,True,False,100,0,False,False,False,0,0,0
19090,19091,"(131, 56)",D. K,True,False,False,100,0,True,False,False,0,0,0
19091,19092,"(118, 166)",I. S,False,False,True,86,0,True,False,False,0,0,0
19092,19093,"(28, 103)",V. P,False,True,False,92,0,False,False,False,0,0,0
19093,19094,"(110, 73)",F. N,True,False,False,100,0,False,False,True,0,0,0
19094,19095,"(38, 126)",R. I,False,True,False,100,0,True,False,False,0,0,0
19095,19096,"(86, 62)",W. Z,True,False,False,100,0,False,False,False,0,0,0
19096,19097,"(105, 105)",R. U,True,False,False,91,0,False,False,True,0,0,0
19097,19098,"(71, 37)",W. F,True,False,False,100,0,False,False,True,0,0,0
19098,19099,"(78, 44)",M. X,True,False,False,100,0,False,False,False,0,0,0
19099,19100,"(56, 135)",O. Q,True,False,False,100,0,True,False,True,0,0,0
19100,19101,"(171, 116)",N. W,False,False,True,100,0,False,False,True,0,0,0
19101,19102,"(77, 132)",G. T,True,False,False,89,0,True,False,True,0,0,0
19102,19103,"(52, 105)",G. E,True,False,False,100,0,False,False,True,0,0,0
19103,19104,"(87, 97)",E. U,True,False,False,100,0,False,False,True,0,0,0
19104,19105,"(125, 132)",A. N,True,False,False,100,0,False,False,False,0,0,0
19105,19106,"(109, 67)",W. M,True,False,False,92,0,True,False,False,0,0,0
19106,19107,"(127, 37)",I. P,False,True,False,100,0,False,False,False,0,0,0
19107,19108,"(33, 114)",S. S,False,True,False,93,0,False,False,False,0,0,0
19108,19109,"(79, 32)",K. B,True,False,False,100,0,False,True,False,0,0,0
19109,19110,"(79, 96)",Q. J,True,False,False,100,0,True,False,False,0,0,0
19110,19111,"(79, 72)",M. B,True,False,False,100,0,False,False,False,0,0,0
19111,19112,"(102, 150)",H. G,True,False,False,98,0,True,False,False,0,0,0
19112,19113,"(121, 165)",Y. J,False,False,True,100,0,False,False,True,0,0,0
19113,19114,"(120, 42)",I. W,True,False,False,100,0,False,True,True,0,0,0
19114,19115,"(103, 143)",J. B,True,False,False,100,0,False,False,False,0,0,0
19115,19116,"(155, 119)",Q. J,False,True,False,100,0,True,False,False,0,0,0
19116,19117,"(103, 17)",I. V,False,True,False,100,0,True,False,False,0,0,0
19117,19118,"(137, 157)",M. U,False,False,True,90,0,False,False,False,0,0,0
19118,19119,"(88, 91)",F. X,True,False,False,100,0,False,False,True,0,0,0
19119,19120,"(42, 83)",J. K,True,False,False,91,0,False,True,False,0,0,0
19120,19121,"(136, 27)",N. B,False,False,True,100,0,False,False,True,0,0,0
19121,19122,"(155, 52)",D. J,False,True,False,100,0,False,False,True,0,0,0
19122,19123,"(153, 130)",C. C,False,True,False,60,0,True,True,False,0,0,0
19123,19124,"(150, 71)",Q. E,True,False,False,100,0,False,True,False,0,0,0
19124,19125,"(115, 126)",S. Z,True,False,False,100,0,False,False,True,0,0,0
19125,19126,"(40, 146)",K. Q,False,True,False,100,0,False,False,False,0,0,0
19126,19127,"(167, 61)",L. P,False,False,True,100,0,False,False,True,0,0,0
19127,19128,"(25, 76)",W. X,False,True,False,100,0,False,False,False,0,0,0
19128,19129,"(142, 83)",X. V,True,False,False,85,0,False,False,True,0,0,0
19129,19130,"(113, 133)",E. V,True,False,False,100,0,False,True,True,0,0,0
19130,19131,"(86, 8)",M. S,False,False,True,100,0,True,False,True,0,0,0
19131,19132,"(124, 90)",H. B,True,False,False,100,0,True,False,False,0,0,0
19132,19133,"(37, 60)",O. G,False,True,False,100,0,False,False,False,0,0,0
19133,19134,"(88, 144)",H. C,True,False,False,61,0,False,False,False,0,0,0
19134,19135,"(131, 61)",X. W,True,False,False,100,0,False,True,True,0,0,0
19135,19136,"(134, 23)",O. M,False,False,True,100,0,False,False,True,0,0,0
19136,19137,"(170, 97)",G. J,False,False,True,100,0,False,False,True,0,0,0
19137,19138,"(146, 86)",F. L,True,False,False,100,0,True,False,True,0,0,0
19138,19139,"(96, 30)",Q. X,True,False,False,100,0,True,False,True,0,0,0
19139,19140,"(95, 35)",L. T,True,False,False,100,0,False,False,False,0,0,0
19140,19141,"(103, 86)",E. X,True,False,False,100,0,False,False,True,0,0,0
19141,19142,"(90, 169)",S. F,False,False,True,100,0,True,False,False,0,0,0
19142,19143,"(161, 105)",G. S,False,True,False,96,0,True,False,True,0,0,0
19143,19144,"(44, 122)",A. U,True,False,False,50,0,False,False,False,0,0,0
19144,19145,"(48, 51)",O. L,True,False,False,100,0,False,False,False,0,0,0
19145,19146,"(67, 62)",C. D,True,False,False,100,0,False,False,True,0,0,0
19146,19147,"(54, 71)",C. R,True,False,False,100,0,False,False,False,0,0,0
19147,19148,"(81, 58)",J. J,True,False,False,100,0,True,False,True,0,0,0
19148,19149,"(24, 79)",R. F,False,True,False,100,0,False,False,False,0,0,0
19149,19150,"(124, 47)",B. K,True,False,False,100,0,False,False,True,0,0,0
19150,19151,"(66, 51)",F. Y,True,False,False,89,0,False,False,False,0,0,0
19151,19152,"(32, 120)",B. B,False,True,False,100,0,True,False,True,0,0,0
19152,19153,"(149, 97)",K. T,True,False,False,100,0,False,False,True,0,0,0
19153,19154,"(31, 115)",K. O,False,True,False,100,0,False,False,True,0,0,0
19154,19155,"(115, 163)",I. S,False,True,False,100,0,True,False,True,0,0,0
19155,19156,"(62, 53)",N. Z,True,False,False,100,0,False,False,True,0,0,0
19156,19157,"(94, 85)",A. A,True,False,False,100,0,False,False,False,0,0,0
19157,19158,"(64, 68)",H. E,True,False,False,100,0,False,False,False,0,0,0
19158,19159,"(40, 65)",B. R,True,False,False,100,0,False,False,True,0,0,0
19159,19160,"(52, 117)",L. Y,True,False,False,100,0,False,False,True,0,0,0
19160,19161,"(161, 66)",M. V,False,True,False,100,0,False,False,False,0,0,0
19161,19162,"(97, 154)",I. L,True,False,False,100,0,True,False,False,0,0,0
19162,19163,"(110, 101)",L. I,True,False,False,100,0,True,False,False,0,0,0
19163,19164,"(163, 113)",Y. R,False,True,False,100,0,False,False,False,0,0,0
19164,19165,"(41, 124)",E. L,True,False,False,100,0,True,False,True,0,0,0
19165,19166,"(29, 122)",P. Y,False,True,False,100,0,True,False,False,0,0,0
19166,19167,"(102, 12)",S. C,False,False,True,100,0,True,False,False,0,0,0
19167,19168,"(130, 52)",F. V,True,False,False,100,0,True,False,False,0,0,0
19168,19169,"(134, 41)",R. S,False,True,False,92,0,True,False,False,0,0,0
19169,19170,"(60, 87)",S. F,True,False,False,100,0,False,False,True,0,0,0
19170,19171,"(76, 160)",W. J,False,True,False,100,0,False,False,False,0,0,0
19171,19172,"(105, 66)",U. A,True,False,False,96,0,False,False,True,0,0,0
19172,19173,"(145, 99)",T. F,True,False,False,88,0,True,False,False,0,0,0
19173,19174,"(123, 98)",J. U,True,False,False,100,0,False,False,True,0,0,0
19174,19175,"(107, 52)",V. G,True,False,False,90,0,False,False,True,0,0,0
19175,19176,"(54, 85)",D. Y,True,False,False,100,0,False,False,False,0,0,0
19176,19177,"(23, 59)",L. L,False,False,True,100,0,False,False,False,0,0,0
19177,19178,"(146, 93)",L. N,True,False,False,100,0,False,False,False,0,0,0
19178,19179,"(138, 86)",E. M,True,False,False,100,0,False,False,True,0,0,0
19179,19180,"(91, 128)",R. R,True,False,False,100,0,True,False,True,0,0,0
19180,19181,"(157, 139)",O. I,False,False,True,100,0,False,False,True,0,0,0
19181,19182,"(40, 153)",B. V,False,False,True,100,0,False,False,True,0,0,0
19182,19183,"(82, 136)",O. F,True,False,False,100,0,False,False,True,0,0,0
19183,19184,"(24, 48)",G. E,False,False,True,100,0,True,False,True,0,0,0
19184,19185,"(19, 115)",U. S,False,False,True,100,0,True,False,False,0,0,0
19185,19186,"(91, 127)",N. Q,True,False,False,100,0,False,False,True,0,0,0
19186,19187,"(169, 99)",Z. J,False,False,True,100,0,True,False,True,0,0,0
19187,19188,"(33, 88)",T. M,True,False,False,89,0,False,False,False,0,0,0
19188,19189,"(117, 162)",O. T,False,True,False,100,0,True,True,True,0,0,0
19189,19190,"(79, 57)",N. O,True,False,False,97,0,True,False,True,0,0,0
19190,19191,"(33, 124)",Y. Q,False,True,False,100,0,False,False,True,0,0,0
19191,19192,"(131, 36)",C. Q,False,True,False,100,0,True,False,False,0,0,0
19192,19193,"(106, 160)",D. T,False,True,False,100,0,False,False,False,0,0,0
19193,19194,"(149, 147)",Z. B,False,False,True,100,0,False,False,False,0,0,0
19194,19195,"(93, 15)",P. F,False,False,True,100,0,False,False,False,0,0,0
19195,19196,"(169, 83)",U. T,False,False,True,100,0,True,False,False,0,0,0
19196,19197,"(100, 31)",P. B,True,False,False,100,0,False,False,False,0,0,0
19197,19198,"(131, 110)",S. J,True,False,False,100,0,False,False,True,0,0,0
19198,19199,"(59, 167)",M. B,False,False,True,60,0,False,False,True,0,0,0
19199,19200,"(106, 166)",P. O,False,True,False,100,0,False,False,False,0,0,0
19200,19201,"(35, 115)",Z. C,True,False,False,100,0,False,False,True,0,0,0
19201,19202,"(125, 59)",B. F,True,False,False,100,0,True,False,False,0,0,0
19202,19203,"(30, 140)",S. A,False,False,True,100,0,False,False,True,0,0,0
19203,19204,"(118, 167)",D. D,False,False,True,100,0,True,False,False,0,0,0
19204,19205,"(26, 82)",E. Z,False,True,False,55,0,True,True,False,0,0,0
19205,19206,"(152, 91)",S. R,True,False,False,100,0,True,False,False,0,0,0
19206,19207,"(128, 54)",D. K,True,False,False,98,0,False,False,True,0,0,0
19207,19208,"(140, 56)",A. M,True,False,False,100,0,False,False,False,0,0,0
19208,19209,"(98, 149)",H. Z,True,False,False,100,0,False,True,False,0,0,0
19209,19210,"(71, 16)",Z. H,False,False,True,100,0,False,False,True,0,0,0
19210,19211,"(82, 19)",X. F,False,True,False,100,0,False,False,False,0,0,0
19211,19212,"(69, 168)",J. O,False,False,True,100,0,False,False,True,0,0,0
19212,19213,"(106, 141)",H. H,True,False,False,100,0,False,False,False,0,0,0
19213,19214,"(34, 32)",P. N,False,False,True,92,0,False,False,True,0,0,0
19214,19215,"(62, 119)",I. V,True,False,False,93,0,False,False,True,0,0,0
19215,19216,"(19, 50)",B. G,False,False,True,100,0,False,False,False,0,0,0
19216,19217,"(60, 157)",B. V,False,True,False,100,0,False,False,True,0,0,0
19217,19218,"(82, 163)",F. J,False,True,False,100,0,True,False,True,0,0,0
19218,19219,"(43, 116)",Y. P,True,False,False,97,0,False,False,False,0,0,0
19219,19220,"(47, 86)",R. I,True,False,False,100,0,False,False,False,0,0,0
19220,19221,"(22, 107)",U. Q,False,True,False,100,0,False,False,True,0,0,0
19221,19222,"(137, 24)",Y. B,False,False,True,100,0,True,False,False,0,0,0
19222,19223,"(75, 60)",P. P,True,False,False,85,0,False,False,False,0,0,0
19223,19224,"(127, 46)",H. E,True,False,False,100,0,True,False,False,0,0,0
19224,19225,"(94, 98)",P. B,True,False,False,100,0,False,False,True,0,0,0
19225,19226,"(160, 106)",U. K,False,True,False,100,0,False,True,True,0,0,0
19226,19227,"(58, 91)",U. O,True,False,False,100,0,True,False,True,0,0,0
19227,19228,"(93, 101)",X. Z,True,False,False,100,0,False,False,False,0,0,0
19228,19229,"(60, 61)",B. U,True,False,False,100,0,False,False,True,0,0,0
19229,19230,"(45, 44)",A. J,False,True,False,100,0,False,True,False,0,0,0
19230,19231,"(49, 66)",A. P,True,False,False,100,0,True,False,True,0,0,0
19231,19232,"(50, 49)",P. Q,True,False,False,97,0,True,False,True,0,0,0
19232,19233,"(114, 107)",C. A,True,False,False,100,0,True,False,True,0,0,0
19233,19234,"(46, 146)",N. D,False,True,False,99,0,False,False,True,0,0,0
19234,19235,"(51, 54)",P. O,True,False,False,100,0,True,False,True,0,0,0
19235,19236,"(83, 90)",K. V,True,False,False,100,0,False,False,True,0,0,0
19236,19237,"(52, 27)",E. F,False,False,True,100,0,False,False,True,0,0,0
